COC1=CC(=C(C=C1)OC)NC(=O)C(CC(=O)O)NCC2=CC=CO2,0
C1C(C2=CC3=C(C=C2NC1=O)OCO3)C4=CC=CS4,1
CCCCOC(=O)CSC1=NN=C(O1)C2=CC(=C(C(=C2)OC)OC)OC,1
COC1=C(C=C(C=C1)C2=NOC(=N2)C3CCCN(C3)C(=O)C4=CC=CC=C4OC)OC,0
CC1=CC=C(C=C1)SCC(=O)NC2=NN=C(S2)COC,1
C1CC(OC1)CN2C(=CN=C2N)C3=CC=CC=C3,1
CCCCN1C2=C(N=C1SCC(=O)N3CCCC3)N(C(=O)N(C2=O)C)C,0
C1=CSC(=C1)C2=NN(N=N2)CCC(=O)O,0
C1CCCN(CC1)C2=CC=CC=C2NC(=O)CSC3=NC4=CC=CC=C4O3,1
CN1C2=C(C(=O)NC1=O)N(C(=N2)NCCCO)CCCC3=CC=CC=C3,0
CCOC(=O)CC(=O)CSC1=NC2=C(C3=CC=CC=C3N2)N=N1,1
C1CCCN(CC1)C2=C(C=CC=N2)C(=O)NC3CCCC3,1
C1CN(CCC1C2=NC3=C(C(=O)N2)N=NN3CC4=CC=CC=C4Cl)C(=O)CC5=CC=CS5,1
COC1=CC=CC=C1OCCN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CO4,1
CC1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)NS(=O)(=O)C4=CC5=C(C=C4)OCCO5,1
CC1=CC(=NN1CC(=O)NC2=NC(=CS2)C3=CC=C(C=C3)OC)C,1
C1CC2=CC=CC=C2N(C1)C(=O)CSC3=NN=C(O3)CNC4=CC=CC=C4,1
CCCCNC(=O)NS(=O)(=O)C1=CC=C(O1)C(=O)OC(C)C,0
CCOC1=CC=C(C=C1)C(=O)N2CCCC2C(=O)O,0
CCCN1CC=C2C(C1)C(C(C(=C2C#N)N)(C#N)C#N)C3=C(C=CC(=C3)OC)OC,1
COCCN1C(C(=C(C2=CC(=CC=C2)OC)O)C(=O)C1=O)C3=CC=CO3,0
CCC(=O)NC1=CC(=CC=C1)NC(=O)CSC2=NN=NN2CC3=CC=CC=C3,1
CC1=CC(=NN1C2=NC(=CC(=N2)C(F)F)C3=CC=C(C=C3)OC)C,1
CCOC(=O)N1CCN(CC1)C(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N3CCOCC3,1
CCC(=O)N(CC1=CC=CO1)C2=NC(=CS2)C3=CC=CC=C3,1
C1CCN(CC1)CCCOC(=O)C2=CC=C(C=C2)O,0
CC1=CC(=NO1)NC(=O)CCC(=O)N2CCC3(CC2)OCCO3,0
C1=CC=C2C(=C1)C=C(C=N2)NC(=O)C3=CC(=CC=C3)N4C=NN=N4,1
C1CCC2=C(C1)C3=C(S2)NC(=O)CN=C3C4=CC=CS4,1
C1=CC(=C(C(=C1)Cl)COC(=O)CNC(=O)C2=CC=CO2)F,1
C1CCC(C1)N2C(=NN=N2)C(C3=CC=C(C=C3)Cl)N4CCN(CC4)CC5=CC=NC=C5,1
CCOC(=O)CSC1=NNC(=N1)C2=CN=CC=C2,1
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)CN3CCCC3,1
CC(C)C(C(=O)NCC1CCCO1)N(CC2=CC=CO2)C(=O)CNS(=O)(=O)C3=CC=C(C=C3)F,0
CCCCN1C2=C(N=C1Cl)N(C(=O)N(C2=O)C)C,1
CC(=O)NC1=CC=C(S1)C2=CC=CC=C2,1
CCOC1=C(C=C(C=C1)C2=NN(N=N2)CC(=O)NC3=C(C=CC(=C3)OC)OC)OCC,0
C1COCCN1C=C(C#N)C2=CC=CC=C2,1
C1CC(OC1)CNS(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)O,0
C1C23C=CC(O2)C(C3C(=O)N1CC4=CC=CC=N4)C(=O)O,0
CN1C(=NN=C1SCC(=O)NCC2=CC3=C(C=C2)OCO3)C4=CC5=CC=CC=C5C=C4O,1
CC1=CC(=CC=C1)NC(=O)N(CC2=NC3=CC=CC=C3C(=O)N2)C4CCCC4,1
C1CN(CCN1C2=CC(=NC3=NC=NN23)C4=CC=CC=C4)S(=O)(=O)C5=CC=CC=C5,1
C1CC2=CC=CC=C2N(C1)C(=O)CSC3=NNC(=N3)C4=CC=CC=C4O,1
CN(C)C1=CC=C(C=C1)N=CC2=C(OC(=N2)C3=CC=CC=C3)O,1
CC1=NNC(=O)N=C1NCC2=CC=CC=C2Cl,0
COC1=CC=C(C=C1)N2CC(CC2=O)C(=O)OCC(=O)C3=CC(=CC=C3)OC,1
COC1=CC=CC(=C1)C2=NN3C(=C2)N=C(C=C3N4CCC5(CC4)OCCO5)C6=CC=CC=C6,1
CCN1C(=NN=C1SCC2=CC=C(C=C2)C#N)C3=CC=C(C=C3)S(=O)(=O)N4CCCCC4,0
CCOC(=O)CC1=CC(=O)N2C(=N1)C(=C(N2)C)C3=CC=CC=C3,1
CCOC1=CC=CC(=C1)C(=C2C(N(C(=O)C2=O)CC3=CC=CO3)C4=CC=NC=C4)O,1
CC1CCN(CC1)C(=O)CSC2=NC3=C(N2C)N=CC=C3,1
CCOC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC(C)C,0
C1=CC=C2C(=C1)N=C(O2)SCC(=O)NC3=NC4=CC=CC=C4S3,1
COC1=CC=C(C=C1)CNC(=O)CN(CC2CCCO2)C(=O)CNS(=O)(=O)C3=CC=CC=C3,0
CC1=CC=C(O1)C(=O)C2=C(C(=O)N(C2C3=CC(=C(C=C3)O)OC)CCC4=CC=CC=C4)O,0
CC1=CC=C(N1C(CC2=CC=CC=C2)C(=O)O)C,0
CC1=CC(=NN1C2=NC(=NC(=N2)NC(C)C)NC(C)C)C,1
COC1=CC=C(C=C1)OCC2=NN=C(N2N)SCC(=O)O,0
CC1=C(C=CC(=C1)C(=C2C(N(C(=O)C2=O)CCCOC)C3=CC=NC=C3)O)OC(C)C,0
CCOC(=O)C1=C(NC(=O)NC1C2=COC=C2)C,1
CC(C)CCN1C(=NN=N1)C(C2=CC=C(C=C2)F)N3CCN(CC3)C(=O)C4=CC=CO4,0
C1=CC(=CC=C1CCNC(=O)C2=NC=NN2)Cl,1
C=CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3,1
CC(C(=O)NCC1CCCO1)NC(=O)OCC2=CC=CC=C2,1
C1CN(CC2=CC=CC=C21)C3=NC=NC4=C3N=NN4CC5=CC=CC=C5,1
CC(C)CN1C2CCCC1CC(C2)NC(=O)C3=CC(=C(C=C3)OC)OC,0
CC1=CC(=C(C=C1)C)NC(=O)C(CC2=C(C(=CC=C2)OC)OC)C3=NNN=N3,1
CC1=NC2=NC=NN2C(=C1)N3CCN(CC3)C4=NC5=CC=CC=C5S4,1
CC(C)C(=O)NC1=CC2=C(C=C1C(=O)C3=CC=CC=C3)OCCO2,1
CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=C(C=C(C=C3)OC)OC)C(=O)N4CCOCC4,0
C1=CC=C(C=C1)N2C3=C(C=N2)C(=O)OC(=N3)C4=CC=CO4,1
CC(C)OC(=O)NCCOC(=O)NC1=CC(=CC=C1)Cl,1
C1=CC=C(C(=C1)C2NC3=CC=CC4=C3C(=CC=C4)N2)O,1
C1=CC=C(C=C1)CC2=C3C(=O)C=CNC3=CC=C2,1
CC1=CC=CC=C1OCC2CN3C4=C(N=C3O2)N(C(=O)NC4=O)C,0
CC1=CC=C(C=C1)C2=C(C3=NC4=C(CCCC4)C(=O)N3N2)C,1
CC1=CC(=CC=C1)NC(=O)CN2C3=CC=CC=C3OC2=O,1
CCC1=NN=C(S1)NC(=O)C2CCN(CC2)C(=O)NC3CCCCC3,0
CC1=CC=C(C=C1)C(=O)CNC2=NC3=C(N2CC4=CC=CC=C4)C(=O)NC(=O)N3C,0
CCOC(=O)C1=C(N2C(=C(C1C3=CC=CO3)C(=O)OCC)SC(=CC4=CC=CO4)C2=O)N,0
CC1=CC(=NN1S(=O)(=O)CC2=CC=CC=C2)C,0
CC1=CC(=NC(=N1)N2C(=CC(=N2)C)C)OC3=CC=C(C=C3)C(=O)OC,1
CCN(CC)C1=CC2=C(C=C1)C(C(=C(O2)N)C#N)C3=CN=CC=C3,1
COC(=O)C1=C(C2=C(N1)C=CC(=C2)Br)NC(=O)CN3CCN(CC3)C4CCCCC4,1
CCC1=C(N2C3=CC=CC=C3N=C2C(=C1C)C#N)NC4=C(N(N(C4=O)C5=CC=CC=C5)C)C,0
C1CSC2=NC(=C(C(=O)N21)CC3=CC=CC=C3)O,0
CCC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=CC(=C(C(=C1)OC)OC)OC,0
C1=CC=C(C=C1)CC2=NNC(=S)NC2=O,0
COC1=CC=C(C=C1)C2CC(=C(C(=O)C2)C=NCCN3CCOCC3)O,0
CC1=NC(=NC2=CC=CC=C12)N=C(N)NC3=CC=CC=C3,1
CCOC1=CC=C(C=C1)CSC(CC(=O)O)C(=O)O,0
C1C(CNC1=O)C2=CC3=C(C=C2)OCO3,1
CCSC1=NN=C(S1)NC(=O)C(C(F)(F)F)C(F)(F)F,1
C1=CN=CC=C1C2=NC3=CC(=C(C=C3N2)F)F,1
CC1=C(C=NN1C)C=NCCOCC2=CC=CC=C2,1
COC1=CC=CC(=C1)N2C(=C(C(=O)NC2=O)C=NCCN3CCOCC3)O,0
CN(C)CCN=CC1=C(N(C(=O)NC1=O)CC=C)O,0
CC1=CC(=C(C(=C1)C)N2C(=C(C(=O)NC2=O)C=NCCN3CCOCC3)O)C,0
C1CC(=O)N(C1)CC(CN2CCOCC2)SC3=NN=NN3C4=CC=CC=C4,0
CCCCN1C(=C(C(=O)NC1=O)C=NCCN2CCCCC2)O,0
CCOC(=O)C1C(C(NC1=O)C)C2=CC=CC=C2,1
CC1=CC(=NC(=N1)N2CCOCC2)OC3=CC=C(C=C3)C4=CC=CC=C4,1
CCN(CC)S(=O)(=O)C1=CC=CC2=C1C=CC=C2N(C)C,1
CC1CCCCN1C2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4,1
CC1=CC=C(C=C1)C(=O)C2=C(NN=C2)C3=C(C=CC(=C3)Cl)O,1
CN(C)C1=NC(=NC(=N1)SC)OC2=NNC(=O)C=C2,0
COC1=CC=CC(=C1)NC(=O)CSC2=NC3=C(CCCC3)C(=C2C#N)C4=CC=CO4,0
CC1=CC(=CO1)C2=CC(=NC(=C2C#N)N)C3=CC=C(C=C3)Cl,1
COC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)N3CCCCC3,0
C1=CC=C(C=C1)OCC(=O)NC2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CO4,0
COC1=CC(=C(C=C1)C2C(=C(C3=CC=C(C=C3)Cl)O)C(=O)C(=O)N2CCN4CCOCC4)OC,0
CC1=C(C(=O)C2=C(O1)C=C(C=C2)O)C3=CN(N=C3)C4=CC=CC=C4,1
CC1=CC(=CC=C1)OCC(=O)N2CCC(CC2)N3CCCCCC3,0
CC1=C2CCCCC2=C3C(=C(SC3=N1)C#N)N,1
CC1(CC2=C(C(C3=CC4=CC=CC=C4N=C3O2)C(C#N)C#N)C(=O)C1)C,1
CCCCC1=C(N=C(N(C1=O)C2=CC=CC=C2)SCCN(C)C)O,0
CC1=CC=C(C=C1)S(=O)(=O)NCCSC2=NN=NN2C,0
COC1=CC=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CO4,0
CNC1=C(N=C(O1)C2=CC=C(C=C2)Cl)C#N,1
C1CCN(C1)C2=C(N=C(O2)C3=CC=C(C=C3)F)C#N,1
CNC1=C(N=C(O1)C2=CC=CS2)C#N,1
CC(=O)NC1=CC=C(C=C1)NC2=C3C=NN(C3=NC=N2)C4=CC=CC=C4,0
C1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)Cl)C3=NN=C(O3)C4=CC=CO4,0
CCCOC1=CC=C(C=C1)CSC(CC(=O)O)C(=O)O,0
C1COCCN1CCCNC2=C3C=NN(C3=NC=N2)C4=CC=CC=C4,0
CC1CCC2=C3N1C4=C(C=C(C(=C4)C#N)C#N)OC3=CC=C2,1
C1=CC=C(C=C1)CNC2=C(N=C(O2)C3=CC=CS3)C#N,1
CCC1=C(NC2=C1C=C(C=C2)Br)C(=O)O,1
C1=CC=C(C=C1)C2=NC(=S)N(N2)C3=CC=CC=C3,1
CC1=C(C(=C(N1NC(=O)C2=CC=NC=C2)C)C(=O)C)C(=O)C,0
CN1C2=CC=CC=C2N(C1=O)CCC(=O)O,0
CSC1=NC(=C(C(=O)N1)CC2=CC=CC=C2)O,0
C1=CC=C(C(=C1)CNN2C=NN=C2)O,0
CC(=NO)C1=CC2=C(C=C1)NC=C2,1
C1=CC=C2C(=C1)C(=O)N(C(N2)C3=CC=C(C=C3)F)CC4=CC=CO4,1
CCN1C(=NN=C1SCC(=O)NC2=CC=CC=C2C(=O)OC)C3=CC=C(C=C3)N,1
CCC1=CC2=C(C=C1OC(=O)N3CCOCC3)OC=C(C2=O)C4=NC5=CC=CC=C5N4,0
CC1=CC=C(C=C1)C2NC3=CC=CC=C3C(=O)N2CC4=CC=CO4,1
COC1=CC=CC(=C1)C2=CC(N3C(=NN=N3)N2)C4=CC=CC=C4,1
CCOC(=O)CNS(=O)(=O)C1=C(C=CC(=C1)C2=NN(C(=O)C3=CC=CC=C32)C)C,0
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)NCC4CCCO4,0
CCOC(=O)C1=C(C2=CC3=C(C=C2N1)OCO3)NC(=O)CN4CCC5=CC=CC=C5C4,1
CC1=CC(=NO1)N2C(C(=C(C3=CC(=C(C=C3)OC)OC)O)C(=O)C2=O)C4=CC(=C(C=C4)OC)OC,0
CC1=NN2C(=C1)NC(S2)NC3=CC=CC=C3,1
CC1=CC(=NO1)N2C(C(=C(C3=CC(=CC=C3)OC)O)C(=O)C2=O)C4=CC=CS4,0
CCN(CC)CCN1C(C(=C(C2=CC(=CC=C2)OC)O)C(=O)C1=O)C3=CC=CC=N3,0
CC1=CC(=NO1)N2C(C(=C(C2=O)O)C(=O)C3=CC4=CC=CC=C4O3)C5=C(C(=CC=C5)OC)OC,0
CCN1CCCC1CN2C=NC3=C(C2=O)NC4=C3C=C(C=C4)C,1
COCCCNC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)N=CC4=CC=CC=N4)N,1
CCOC(=NN1C2=C(C3=NC4=CC=CC=C4N=C31)C(=O)N(C(=N2)C)CC(C)C)C,0
CCOC(=O)C1=C(N(C2=C1C(=C(C=C2)OC)NC(=O)CN3CCCCC3)C)C,1
CCOC(=O)C1=C(N(C2=C1C(=C(C=C2)OC)NC(=O)CN3CCN(CC3)CC4=CC=CC=C4)C)C,0
CCCOC1=C(C=C(C=C1)C2C(=C(C(=O)N2CCN3CCOCC3)O)C(=O)C4=CC=CO4)OC,0
CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,0
CC1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C)C4=CC=CC=N4,0
CCOC(=O)C1=CC2=C(N=C3C(=CC=CN3C2=O)C)N(C1=NC(=O)C4=CN=CC=C4)CCCOC,0
CCOC(=O)C1=C(C2=C(N1)C=CC(=C2)OC)NC(=O)C3=CC4=C(C=C3)OCO4,1
CCOC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)CCOCCO)C3=CN=CC=C3)O,0
C1CN(CCC1C(=O)N)C(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O,0
CCOC(=O)C1=C(C2=CC(=C(C=C2N1)OC)OC)NC(=O)C3=NON=C3C,1
COC1=CC=CC=C1C2=NN=C3N2N=C(CS3)C4=CC(=C(C=C4)O)O,1
COC1=C(C=C(C=C1)C2=NNC(=C2)C3=C(C=CC(=C3)F)O)OC,1
COC1=CC2=C(C=C1)C(=C(N2)C(=O)OC)NC(=O)C3=CC4=C(C=C3)OCO4,1
CC1=CC=C(C=C1)C2=NN3C(=NN=C3S2)C4=CC(=CC=C4)OC,1
CCOCCCN1C=NC2=C(C1=O)NC3=C2C=CC(=C3)OC,1
C1=CC=C(C=C1)N2C(C3C(O2)C(=O)N(C3=O)C4=CC=CC=C4)C5=CC=NC=C5,0
CCCN1C2=NC3=CC=CC=C3C=C2C(=N1)NC(=O)CC(C)C,1
CN1N=C(N=N1)NC(=O)C2=CC=CO2,0
CCOC(=O)C1=C(C2=CC=CC=C2N1)NC(=O)C3=NON=C3C,1
CC1=C(C(=NN1)C2=C(C=C(C=C2)O)O)C3=CC=C(C=C3)Cl,1
CCOC1=CC=C(C=C1)C2=NN=C3N2N=C(CS3)C4=CC=C(C=C4)OC,1
CC(C)COP(=O)(C1=CC=C(C=C1)N(C)C)C(C2=CC=CC=C2F)O,0
C1=CC(=CC=C1C2=C(NN=C2)C3=C(C=C(C=C3)O)O)Cl,1
CCOC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=CC=C4OC,1
COC1=CC2=C(C=C1)C3=C(N2)C(=NC=N3)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6,1
CC(C)(C)C1=NN2C(=NN=C2SC1)C3=CC(=CC=C3)OC,1
C1=CC=C(C=C1)C(=NO)C(=O)N,0
CCN1CCN(CC1)C2=NC3=CC=CC=C3N=C2C(C#N)C(=O)OC4CCCCC4,0
CCN1C(=O)C2=C(N=C1SCC(=O)N3CCOCC3)OC4=C(C2=O)C=C(C=C4Cl)Cl,1
CN(C)C(=O)CON1C(=O)C2=CC=CC=C2N=C1SCC(=O)N(C)C,0
CCOC(=O)C1=C(C2=CC(=C(C=C2N1)OC)OC)NC(=O)C3=CC4=C(C=C3)OCO4,1
CC1=NC2=C(C(=N1)SCC(=O)NC3=CC4=C(C=C3)OCCO4)OC5=CC=CC=C52,1
C1NC(=NCN1CCC2=CC=CC=C2)NC#N,0
CC(C)C(C(=O)OC)NC(=O)NC1=CC=C(C=C1)C(=O)C,0
CCOCCCN1C=NC2=C(C1=O)C3=NC4=CC=CC=C4N=C3N2C5=CC=CC=C5,1
CCCN1C2=CC=CC=C2C3(C1=O)C(=C(C4=CC5=C(C=C4)OCCO5)O)C(=O)C(=O)N3CCCOC,0
COC(=O)C(CC1=CC=CC=C1)NC(=O)N2CCN(CC2)CC3=CC=CC=C3,0
CC1=CC=CN2C1=NC(=C2C(=C3C(N(C(=O)C3=O)CCN(C)C)C4=CC=NC=C4)O)C,0
CCOC(=O)C1=C(C(=O)N(C1C2=CC=C(C=C2)OC)C3=CC=C(C=C3)S(=O)(=O)N)O,0
CC1(CCCN(C1)C(=O)C2=COC(=O)C(=C2)Br)C,0
CC1=CC=C(O1)C2C(=C(C(=O)N2CCN3CCOCC3)O)C(=O)C4=C(N=C(S4)C)C,0
CC1=CC2=C(C=C1)C(=C(N2)C(=O)OC)NC(=O)CN3CCCC4=CC=CC=C43,1
CC1=C(N2C=CC=CC2=N1)C(=C3C(N(C(=O)C3=O)CCCN4C=CN=C4)C5=CC=NC=C5)O,0
CC(C)(C)OC(=O)N1CCCC1C(=O)NCCC2=CC=CC=C2,0
CC1=CC=C(C=C1)S(=O)(=O)NC(C(C)C)C(=O)N2CCC(CC2)C(=O)NCC(=O)O,0
C1COCCN1CCNC2=C(N=C(O2)C3=CC=C(C=C3)OCC4=CC=CC=C4)C#N,0
CCOC(=C(C(=NCCCO)N)C(=O)OCC)O,1
CN1CCC2=C(C1)SC3=C2C(=O)N(C4=NN=CN34)C5=CC=CC=C5,0
CCN1CCN(CC1)C2=NC3=C(N2CCCSC4=NC=CC=N4)C(=O)NC(=O)N3C,0
CC1=CC(=C(C=C1)N2C3=C(C=N2)C4=NC(=NN4C=N3)C5=CC=CO5)C,0
CC1=C(C(=O)C2=C(O1)C(=C(C=C2)O)CN3CCN(CC3)CCO)C4=CC(=C(C=C4)OC)OC,0
CC1=C(N2C=CC=CC2=N1)C(=C3C(N(C(=O)C3=O)CCN4CCOCC4)C5=CN=CC=C5)O,0
CC1CC2=C(O1)C=CC(=C2)C(=C3C(N(C(=O)C3=O)CCN4CCOCC4)C5=CC(=CC=C5)Cl)O,0
CC1CC2=C(O1)C=CC(=C2)C(=C3C(N(C(=O)C3=O)CCN4CCOCC4)C5=CC=C(C=C5)OC)O,0
CC1=C(C=C(C=C1)N2C3=C(C=N2)C4=NC(=NN4C=N3)C)C,1
CCN1C2=C(C=C(C1=N)S(=O)(=O)C3=CC=C(C=C3)F)C(=O)N4C=CC=CC4=N2,1
C1CN(CCN1CC2=CC=CC=C2)CC(=O)C3=CC=C(C=C3)Br,0
CC(=CCN1C2=C(N=C1N3CCCC3)N(C(=O)NC2=O)C)Cl,1
CCCC(=O)N=C1N(C2CS(=O)(=O)CC2S1)C3=CC=C(C=C3)CC,0
C1COCCN1CCCN=CC2=C(N(C(=O)NC2=O)CCC3=CC=C(C=C3)F)O,0
CC1=C(C(=O)C2=C(O1)C(=C(C=C2)O)CN3CCN(CC3)CCO)C4=CC=CC=C4OC,0
CC1=CC=CN2C1=NC(=C2C(=C3C(N(C(=O)C3=O)CCN4CCOCC4)C5=CC=NC=C5)O)C,0
CC(C)CN1C=NC2=C(C1=N)C(C3=C(O2)CC(CC3=O)(C)C)C4=CC=C(C=C4)OC,0
CCC1=CC=C(C=C1)N2CC(CN3C2=NC4=C3C(=O)N(C(=O)N4C)CCN5CCOCC5)C,0
C1=COC(=C1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=C(O4)Br,1
COCCN1CNC(=NC1)NC2=NC3=CC=CC=C3S2,0
CN1C=C(C=C1C2=NC3=CC=CC=C3N2C)C(=O)C4=CC=C(C=C4)Cl,1
C1=CC=C2C(=C1)C(=O)N(C2=O)C3=CC4=C(C=C3)N=C(N4)C5=CC=C(O5)Br,1
CC1=NN=C(S1)SCCCN2C3=C(N=C2N4CCN(CC4)C5=CC=CC=C5)N(C(=O)NC3=O)C,0
CCCN1C2=C(C=C(C=C2)OC)C(C1=O)NC(=O)C,1
CC(=O)NC1=NN=C(S1)C2=CC=CC=C2OC,1
CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)N(C)C,1
CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC,1
CN1C2=C(C=C(C1=N)S(=O)(=O)C3=CC=C(C=C3)F)C(=O)N4C=CC=CC4=N2,1
CCCN1C(=NC2=C(C1=O)C3=NC4=CC=CC=C4N=C3N2CCC5=CCCCC5)C,1
CC1=C(C=CC(=C1)OC)C(=C2C(N(C(=O)C2=O)CCCOC)C3=CN=CC=C3)O,0
COC1=CC=CC(=C1)C2=NOC(=N2)C3=CN=CC=C3,1
CC1=CC2=C(C(C(=C(O2)N)C(=O)OC)C3=CC=CC=C3OC)C(=O)N1CC4CCCO4,0
